Name,Sips Url,Cocktails,Wine,Beer,Half-Priced Appetizers,RW Url,Details,Deals Offered,Deal Website,Open Table Link,Address,Latitude,Longitude,Website,Categories,Price,Review Count,Photo,Sips Participant,Restaurant Week Participant,Takes Reservations,Offers Delivery,Offers Takeout,Vegan Options,Many Vegetarian Options,Accepts Credit Cards,Accepts Android Pay,Accepts Apple Pay,Accepts Cryptocurrency,Outdoor Seating,Trendy,Classy,Moderate Noise,Casual Dress,Offers Catering,Good for Dinner,Street Parking,Validated Parking,Free Wi-Fi,Happy Hour Specials,Full Bar,TV,Gender-neutral restrooms,Good For Kids,Bike Parking,Neighborhoods,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Casual,Good for Lunch,Dinner,Waiter Service,Best nights on Thursday,Best nights on Friday,Best nights on Saturday,Pool Table,Wi-Fi,Dogs Allowed,Wheelchair Accessible,Heated Outdoor Seating,Private Dining,Happy Hour,Smoking,Covered Outdoor Seating,Reservations,Quiet,Valet Parking,Good For Dancing,Good For Working,Dogs Not Allowed,Takeout,Delivery,Limited Vegetarian Options,Good for Brunch,Garage Parking,Loud,Late Night,Plastic-free packaging,Provides reusable tableware,Walk-ins Welcome,Intimate,Romantic,Upscale,Private Lot Parking,Smoking Outside Only,Offers Military Discount,Open to All,Pescatarian Options,Best nights on Wednesday,Dressy,Keto Options,Drive-Thru,Not Wheelchair Accessible,Good for Breakfast,Lunch,Beer and Wine Only,Best nights on Monday,Best nights on Tuesday,Good For Groups,Good for Late Night,Best nights on Sunday,Dessert,Live Music,Hipster,Alcohol,Women-owned,Yelp Rating,Restaurant Week Score,Popularity Score,Good for Groups,Compostable containers available,Brunch,Bring your own container allowed,Touristy,Latinx-owned,Asian-owned,Divey,Smoking Allowed,Vegetarian Options,Black-owned,DJ,Background Music,Soy-Free Options,Dairy-Free Options,Juke Box,EV charging station available,Gluten-Free Options,Karaoke,Good for Working,Virtual restaurant,Online ordering-only,LGBTQ-owned,All Ages,Very Loud,Paid Wi-Fi,Veteran-owned,By Appointment Only,Good for Dessert
Angelo's Pizzeria,,,,,,,,,,,"736 S 9th St, Philadelphia, PA 19147",39.94065,-75.15772,https://angelospizzeriasouthphiladelphia.com,"['Pizza', 'Sandwiches', 'Cheesesteaks']",$$,672.0,,,,,,True,,,False,False,False,,,,,,,,,True,,,,,True,,,,"['Bella Vista', 'Italian Market']",Closed,Closed,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,True,True,True,True,,,,,True,,,,,True,,,True,,,,,False,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taproom On 19th,,,,,,,,,,,"2400 S 19th St, Philadelphia, PA 19145",39.921596,-75.178679,http://taproomon19th.com,"['American (New)', 'Gastropubs']",$$,198.0,,,,,True,True,,True,True,False,False,False,True,,,True,,False,,True,,True,,True,True,True,True,True,['Girard Estate'],12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),11:00 AM - 12:00 AM (Next day),11:00 AM - 12:00 AM (Next day),True,True,True,True,,,,,,,,True,True,True,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,4.2,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
L'Angolo Ristorante,,,,,,,,,,,"1415 W Porter St, Philadelphia, PA 19145",39.9196243286133,-75.1713714599609,http://www.langolo-restaurant.com/,['Italian'],$$,432.0,,,,True,True,True,,True,True,,,,True,,,True,True,False,True,True,,,,,True,True,True,True,[],Closed,4:00 PM - 8:30 PM,4:00 PM - 9:30 PM,4:00 PM - 9:00 PM,4:00 PM - 10:30 PM,4:00 PM - 4:00 AM (Next day),3:00 PM - 8:00 PM,,,,True,,,,,True,,,,,,,,,,,,,False,,,,,,,,,,,True,,,True,,,,,,,,True,,,,,,,,,,,,,True,,4.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stina Pizzeria,,,,,,,,,,,"1705 Snyder Ave, Philadelphia, PA 19145",39.9252048864711,-75.1747277006507,http://www.stinapizzeria.com,"['Pizza', 'Mediterranean']",$$,146.0,,,,True,True,True,True,True,True,,,,True,True,,True,,,True,True,,,,,True,True,,,[],Closed,12:00 PM - 10:00 PM,12:00 PM - 10:00 PM,12:00 PM - 10:00 PM,12:00 PM - 10:00 PM,12:00 PM - 10:00 PM,Closed,True,,,True,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,True,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'jakarta Cafe,,,,,,,,,,,"1540 W Ritner St, Philadelphia, PA 19145",39.92088,-75.17368,https://www.djakartacafephilly.com,"['Indonesian', 'Asian Fusion', 'Seafood']",$$,125.0,,,,True,True,True,,True,True,,False,False,True,,True,True,,False,,True,,,,,True,True,True,True,[],Closed,11:00 AM - 7:30 PM,11:00 AM - 7:30 PM,11:00 AM - 7:30 PM,11:00 AM - 7:30 PM,11:00 AM - 7:30 PM,11:00 AM - 7:30 PM,True,True,True,True,,,,,True,,,,,True,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,True,True,4.5,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
Cafe Nhan,,,,,,,,,,,"1606 W Passyunk Ave, Philadelphia, PA 19145",39.924667,-75.173231,http://cafenhanphilly.com,['Vietnamese'],$$,202.0,,,,True,,True,True,True,True,,True,,True,True,,True,,False,,True,,True,,,True,True,True,True,[],10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,Closed,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,True,,True,True,,,,,,,True,True,True,True,,True,,,,,,False,,True,,True,,,,True,True,,,,,,,,,,,,,True,,,True,,,,,,,,,,True,,4.5,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
Frida Cantina,,,,,,,,,,,"1000 Wolf St, Philadelphia, PA 19148",39.92086,-75.16356,http://www.fridacantinatogo.com,"['Mexican', 'Bars']",$$,86.0,,,,True,True,True,,,True,,,,True,True,,,,,,,,,,True,True,,True,True,[],10:00 AM - 12:00 AM (Next day),10:00 AM - 12:00 AM (Next day),10:00 AM - 12:00 AM (Next day),10:00 AM - 12:00 AM (Next day),10:00 AM - 12:00 AM (Next day),10:00 AM - 12:00 AM (Next day),10:00 AM - 12:00 AM (Next day),True,True,True,True,,,,,True,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scannicchio's,,,,,,,,,,,"2500 S Broad & Porter, Philadelphia, PA 19145",39.91932,-75.17116,http://www.scannicchio.com,"['Italian', 'Seafood', 'Mediterranean']",$$$,221.0,,,,True,True,True,,True,False,,,,True,,,True,True,True,True,True,,True,,,True,,True,True,[],Closed,4:15 PM - 8:00 PM,4:15 PM - 8:00 PM,4:15 PM - 8:00 PM,4:15 PM - 8:30 PM,4:00 PM - 8:45 PM,4:00 PM - 7:30 PM,True,,,True,,,,,,True,True,True,True,True,,True,,,,,,,,,,,,,,True,True,,True,,,,,,,,,,,True,,,,,,,,,,,,,True,,4.2,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chickie's & Pete's,,,,,,,,,,,"1526 Packer Ave, Philadelphia, PA 19145",39.91147,-75.17456,http://www.chickiesandpetes.com/location/south-philadelphia,"['Sports Bars', 'Seafood', 'American (New)']",$$,666.0,,,,True,True,True,True,True,True,False,False,,True,,,,,True,,,,True,True,True,True,,True,True,[],11:00 AM - 12:00 AM (Next day),11:00 AM - 12:00 AM (Next day),11:00 AM - 12:00 AM (Next day),11:00 AM - 12:00 AM (Next day),11:00 AM - 2:00 AM (Next day),11:00 AM - 2:00 AM (Next day),11:00 AM - 12:00 AM (Next day),True,True,True,True,,True,True,True,,,True,,,,True,,,,,True,,False,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,3.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Gallos Mexican Taqueria,,,,,,,,,,,"951 Wolf St, Philadelphia, PA 19148",39.9211192554682,-75.1632766117889,https://losgallosrestaurant.com,['Mexican'],$$,553.0,,,,True,True,True,True,True,True,False,False,,True,,,True,,True,,True,,,,,True,True,True,True,[],11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,True,True,True,,,,,,True,,,,,True,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,4.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Café y Chocolate,,,,,,,,,,,"1532 Snyder Ave, Philadelphia, PA 19145",39.924584,-75.172672,https://www.cafeychocolate.com,"['Mexican', 'Breakfast & Brunch', 'Desserts']",$$,409.0,,,,True,True,True,True,,True,,False,,True,,,True,,True,,True,,True,,,True,True,True,True,[],9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 5:00 PM,True,,,True,,,,,,,,True,True,True,,True,,,,,,False,,,,True,,,,True,,,,,,,,,,,,,,True,False,,True,,,,,,,,,,True,True,4.6,,,True,True,,True,,True,,,,,,,,,,,True,,,,,,,,,,,,
SouthHouse,,,,,,,,,,,"2535 S 13th St, Philadelphia, PA 19148",39.91804,-75.1687,http://www.southhousephilly.com/,"['American (New)', 'Pubs']",$$,189.0,,,,True,True,True,True,True,True,,False,False,True,,,True,,False,,True,,True,True,True,True,,True,True,[],5:00 PM - 12:00 AM (Next day),5:00 PM - 12:00 AM (Next day),5:00 PM - 12:00 AM (Next day),5:00 PM - 12:00 AM (Next day),4:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),11:00 AM - 11:00 PM,True,,,True,True,True,True,True,,,,True,True,,,True,,,,True,,False,,,,True,,,,True,True,,,,,,True,,True,,,,,True,False,,,,,,,,,,True,,,,4.3,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
South Philadelphia Tap Room,,,,,,,,,,,"1509 Mifflin St, Newbold, Philadelphia, PA 19145",39.927216,-75.171477,http://southphiladelphiataproom.com/,"['Bars', 'Gastropubs', 'Breakfast & Brunch']",$$,557.0,,,,,True,True,True,True,True,False,False,False,True,,,True,,False,True,True,,True,True,True,True,True,True,True,['Point Breeze'],12:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),11:00 AM - 2:00 AM (Next day),11:00 AM - 2:00 AM (Next day),True,,,True,True,True,,True,,True,True,True,True,,,True,True,,,True,,,,,,,True,,,,,,,,,,True,,True,,,,,True,,,,,,True,,,,,,True,,,4.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ristorante Pesto,,,,,,,,,,,"1915 S Broad St, Philadelphia, PA 19148",39.92634,-75.16888,http://www.ristorantepesto.com,['Italian'],$$,683.0,,,,True,True,True,,True,True,False,False,False,True,,,True,True,True,True,True,,,,True,True,True,True,True,['East Passyunk Crossing'],Closed,5:00 PM - 9:30 PM,5:00 PM - 9:30 PM,5:00 PM - 9:30 PM,5:00 PM - 9:30 PM,5:00 PM - 9:30 PM,Closed,,,,True,,,,,True,,True,,,True,,,,,,,,False,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,4.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Le Virtu,,,,,,,,,,,"1927 E Passyunk Ave, Philadelphia, PA 19148",39.926032,-75.1678,http://www.levirtu.com,['Italian'],$$$,429.0,,,,True,True,True,,True,True,,False,,True,,True,True,True,False,True,True,,,,True,True,,True,True,['East Passyunk Crossing'],5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 10:30 PM,5:00 PM - 10:30 PM,4:00 PM - 9:00 PM,,,,True,,,,,True,,,,,,,,,,,,,False,,,,,,,,,,,,,,True,,,,,,,,,False,,,,,,,,,,,,,,3.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaScala's Birra,,,,,,,,,,,"1700 E Passyunk Ave, Philadelphia, PA 19148",39.9286739095549,-75.165093275115,http://www.lascalasbirra.com,"['Pizza', 'Italian', 'Beer Bar']",$$,423.0,,,,True,True,True,True,,True,,,,True,,,True,True,False,True,True,,,True,True,True,True,True,True,['East Passyunk Crossing'],Closed,4:00 PM - 11:30 PM,4:00 PM - 9:00 PM,4:00 PM - 9:30 PM,4:00 PM - 11:00 PM,12:00 PM - 11:00 PM,12:00 PM - 11:00 PM,True,,,True,True,True,,True,True,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardena/Waroeng Surabaya Restaurant,,,,,,,,,,,"1754 S Hicks St, Philadelphia, PA 19145",39.9284400939941,-75.171257019043,http://hardenaphilly.com,['Indonesian'],$$,414.0,,,,,,True,True,True,True,,True,,True,,,,,False,,True,,,,,True,True,True,True,['Point Breeze'],Closed,Closed,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,True,True,True,True,,,,,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,4.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Second District Brewing,,,,,,,,,,,"1939 S Bancroft St, Philadelphia, PA 19145",39.92618123410834,-75.17309213850717,http://seconddistrictbrewing.com,"['Breweries', 'Beer Bar', 'American (Traditional)']",$$,117.0,,,,,True,True,True,True,True,,False,,True,,,True,,False,,True,,True,,True,True,True,True,True,[],12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),True,True,,True,True,True,,True,,,,True,True,True,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penrose Diner,,,,,,,,,,,"2016 Penrose Ave, Philadelphia, PA 19145",39.91222910907549,-75.18276410207413,http://www.penrosediner.com,"['Diners', 'Comfort Food', 'Breakfast & Brunch']",$$,453.0,,,,,True,True,True,True,True,,False,,True,,,True,,True,,,,,,True,True,,True,True,[],8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,True,,True,,,,,,True,,,,,True,,,True,,,,,False,,,,,,,True,,,,,,,True,,,,,,,,,,True,True,,,,,,,True,,,,,3.9,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Bomb Bomb,,,,,,,,,,,"1026 Wolf St, Philadelphia, PA 19148",39.92097,-75.16438,http://bombbombphilly.com/,"['Barbeque', 'Italian']",$$,121.0,,,,True,True,True,,True,True,,False,,True,,True,True,True,True,,True,,,,True,True,,True,True,[],11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,Closed,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pistola's Del Sur,,,,,,,,,,,"1934 E Passyunk Ave, Philadelphia, PA 19148",39.9258883014494,-75.168375223875,https://www.pistoladelsur.com,"['Mexican', 'Bars', 'Breakfast & Brunch']",$$,141.0,,,,True,True,True,True,True,True,,,,True,,,True,,True,,True,,,True,True,True,True,True,True,['East Passyunk Crossing'],11:30 AM - 2:00 AM (Next day),11:30 AM - 2:00 PM,11:30 AM - 2:00 AM (Next day),11:30 AM - 2:00 AM (Next day),11:30 AM - 2:00 AM (Next day),10:30 AM - 2:00 AM (Next day),10:30 AM - 2:00 AM (Next day),True,True,True,True,,,True,True,True,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick's Old Original Roast Beef,,,,,,,,,,,"2149 S 20th St, Philadelphia, PA 19145",39.92443,-75.17928,http://www.nicksroastbeef.com,"['Dive Bars', 'Sandwiches']",$,290.0,,,,,True,True,,True,True,False,False,,True,,,True,,False,,True,,,,True,True,,True,True,[],11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,Closed,,True,True,True,,True,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,4.4,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
La Llorona Cantina,,,,,,,,,,,"1551 W Passyunk Ave, Philadelphia, PA 19145",39.9250862,-75.1727626472712,http://lalloronaphilly.com,"['Mexican', 'Cocktail Bars', 'Breakfast & Brunch']",,66.0,,,,True,True,True,,,True,,,,True,True,,,,True,,True,,True,True,True,True,,,True,[],Closed,4:00 PM - 10:00 PM,4:00 PM - 10:00 PM,4:00 PM - 10:00 PM,4:00 PM - 12:00 AM (Next day),11:00 AM - 12:00 AM (Next day),11:00 AM - 10:00 PM,,,,True,,,,,,True,True,True,True,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,True,4.2,,,True,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,
Mike's BBQ,,,,,,,,,,,"1703 S 11th St, Philadelphia, PA 19148",39.928409524335,-75.1632106304169,https://www.mikesbbqphilly.com,"['Barbeque', 'Sandwiches']",$$,269.0,,,,,True,True,,True,True,,False,False,True,,,True,,True,,True,,True,,,True,True,True,True,['East Passyunk Crossing'],Closed,Closed,Closed,12:00 PM - 5:15 PM,12:00 PM - 5:15 PM,12:00 PM - 5:15 PM,12:00 PM - 5:15 PM,True,True,,True,,,,,,,,True,True,True,,True,True,,,,,False,,,,,,,,,,,,,,,,,True,,,,,True,False,,,,,,,,,,,,True,True,4.6,,,True,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,
Noir Restaurant & Bar,,,,,,,,,,,"1909 E Passyunk Ave, Philadelphia, PA 19148",39.92633570987621,-75.16745399637703,http://noirrestaurantandbar.com,"['Pubs', 'Italian', 'Salad']",$$,168.0,,,,True,True,True,,,True,,,,True,,,True,True,True,True,True,,,,True,True,,True,True,['East Passyunk Crossing'],11:30 AM - 3:00 PM,11:30 AM - 3:00 PM,11:30 AM - 3:00 PM,11:30 AM - 3:00 PM,11:30 AM - 3:00 PM,11:30 AM - 3:00 PM,11:30 AM - 9:00 PM,True,,,True,True,True,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,4.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPOT Korean BBQ & Hot Pot,,,,,,,,,,,"330 W Oregon Ave, Philadelphia, PA 19148",39.9140093,-75.1544445,https://thekpot.com,"['Korean', 'Hot Pot', 'Barbeque']",$$,185.0,,,,True,,,,,True,,,,True,True,,,,False,True,,,,,True,True,,,,[],12:00 PM - 10:30 PM,12:00 PM - 10:30 PM,12:00 PM - 10:30 PM,12:00 PM - 10:30 PM,12:00 PM - 11:30 PM,12:00 PM - 11:30 PM,12:00 PM - 10:30 PM,True,,,True,,,,,,,True,True,True,True,,True,,,,,,False,True,True,,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,4.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okie Dokie Donuts,,,,,,,,,,,"1439 Snyder Ave, Philadelphia, PA 19145",39.9247659,-75.1710571,https://www.okiedokiedonuts.com,"['Donuts', 'Gluten-Free']",,52.0,,,,,True,True,True,,True,,,,,,,,,,,True,,,,,,,,,[],Closed,Closed,8:00 AM - 3:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 3:00 PM,,,,True,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.7,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,
Taqueria Morales,,,,,,,,,,,"1429 Jackson St, Phila, PA 19145",39.923462,-75.171169,http://TaqueriaMorales.com,['Mexican'],,71.0,,,,True,True,True,,,False,,,,True,,,,,,,,,True,,,,,,True,[],Closed,12:00 PM - 9:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 9:00 PM,12:00 PM - 9:00 PM,12:00 PM - 9:00 PM,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,4.7,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
AmeriThai,,,,,,,,,,,"1244 Snyder Ave, Philadelphia, PA 19148",39.9239494073596,-75.1674575203614,https://amerithaitogo.com,['Thai'],$$,126.0,,,,True,True,True,True,True,True,,False,,True,,,,,True,,True,,,,,True,True,True,True,[],Closed,4:00 PM - 10:00 PM,4:00 PM - 10:00 PM,4:00 PM - 10:00 PM,4:00 PM - 10:00 PM,4:00 PM - 10:00 PM,4:00 PM - 9:00 PM,True,True,True,True,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,True,,4.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jojo's Cafe,,,,,,,,,,,"1425 W Passyunk Ave, Philadelphia, PA 19145",39.9255056,-75.1703655,http://www.jojocafephilly.com,['Vietnamese'],,34.0,,,,,True,True,,,True,,,,True,,,,,True,,True,,True,,,True,,,,[],8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,9:00 AM - 5:00 PM,,,,True,,,,,,True,True,True,,True,,True,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,4.9,,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,
Grandmas Philly,,,,,,,,,,,"1304 Walnut St, Philadelphia, PA 19107",39.94887,-75.16244,https://www.grandmasphilly.com,"['Thai', 'Tapas/Small Plates', 'Tapas Bars']",$$,182.0,,,,True,True,True,True,True,True,True,True,,True,,,,,,True,True,,True,,,,True,,,['Avenue of the Arts South'],Closed,11:30 AM - 11:30 PM,11:30 AM - 11:30 PM,11:30 AM - 11:30 PM,12:00 PM - 12:00 AM (Next day),12:00 PM - 12:00 AM (Next day),12:00 PM - 11:30 PM,,,,True,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,True,4.3,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
Franky Bradley's,,,,,,,,,,,"1320 Chancellor St, Philadelphia, PA 19107",39.9485357745137,-75.1630648522831,http://www.frankybradleys.com/,"['Barbeque', 'Cocktail Bars', 'Sandwiches']",$$,233.0,,,,True,,True,True,True,True,False,False,,True,,,True,True,False,True,True,,,True,True,True,True,True,True,"['Avenue of the Arts South', 'Washington Square West']",Closed,Closed,5:00 PM - 2:00 AM (Next day),5:00 PM - 2:00 AM (Next day),5:00 PM - 2:00 AM (Next day),5:00 PM - 2:00 AM (Next day),5:00 PM - 2:00 AM (Next day),True,,,True,True,True,True,True,True,,True,,,,True,,,,,True,,,,True,,,True,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Tavern Restaurant,,,,,,,,,,,"243 S Camac St, Philadelphia, PA 19107",39.9473333,-75.1616774,http://thetavernphilly.com,"['American (Traditional)', 'Burgers', 'Cocktail Bars']",$$,84.0,,,,True,True,True,,True,True,,,,True,,True,,True,False,True,True,,,,True,True,,True,True,['Washington Square West'],5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 11:00 PM,5:00 PM - 11:00 PM,5:00 PM - 10:00 PM,True,,,,,,,,True,,,,,,True,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kinme,,,,,,,,,,,"1117 Locust St, Philadelphia, PA 19107",39.9477682202237,-75.1601715511657,http://kinmepa.com,"['Japanese', 'Sushi Bars']",$$,138.0,,,,,True,True,,True,True,,,,True,,True,,True,,True,,,,,,True,,,,['Washington Square West'],12:00 PM - 10:00 PM,Closed,12:00 PM - 10:00 PM,12:00 PM - 10:00 PM,12:00 PM - 10:00 PM,3:00 PM - 10:00 PM,3:00 PM - 10:00 PM,,,,,,,,,True,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,4.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiandu Thai,,,,,,,,,,,"1119 Walnut St, Philadelphia, PA 19107",39.9490585,-75.1598816,http://www.xianduthai.com,"['Thai', 'Bars']",$$,687.0,,,,True,True,True,True,True,True,True,False,,True,True,,True,,True,,True,,True,True,True,True,True,True,True,[],11:30 AM - 10:00 PM,Closed,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 11:00 PM,11:30 AM - 11:00 PM,11:30 AM - 10:00 PM,True,True,True,True,,True,True,True,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seorabol Center City,,,,,,,,,,,"1326 Spruce St, Philadelphia, PA 19107",39.946702,-75.163998,http://seorabolcentercity.com,"['Korean', 'Barbeque', 'Soup']",$$,260.0,,,,True,True,True,True,,True,,,,True,True,,True,,True,True,True,,True,,True,True,,,True,"['Avenue of the Arts South', 'Washington Square West']",Closed,3:30 PM - 10:30 PM,3:30 PM - 10:30 PM,3:30 PM - 10:30 PM,3:30 PM - 10:30 PM,3:30 PM - 10:30 PM,12:00 PM - 9:00 PM,True,,,True,,,,,,,True,,True,True,,True,,,,,,False,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,4.2,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
